Project_Name,Subproject,Site_ID,Source_ID,Source_Collector,Type_of_Source,Event_ID,Taxonomic_ID,Weight,Height,Length,Age,Health_Status,Symptoms,Variable_1,Variable_2,Variable_3,Empty,Notes
NIH_Leech_Microbiome,Food,USA,Bi4dA042713EM,McClureE,Animal,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA042713EMb,McClureE,Crop,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA042713EM,McClureE,Animal,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA042713EMc,McClureE,Crop,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB042713EM,McClureE,Animal,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB042713EMa,McClureE,Crop,BloodInject2013,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,Bi4dB042713EM,McClureE,Animal,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB042713EMb,McClureE,Crop,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB042713EMc,McClureE,Crop,BloodInject2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dA042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dA042813EMa,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dA042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dA042813EMb,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dA042813EMc,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dB042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dB042813EMa,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dB042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dB042813EMb,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dB042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dB042813EMc,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dC042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dC042813EMa,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dC042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dC042813EMb,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dC042813EM,McClureE,Animal,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi2dC042813EMc,McClureE,Crop,BloodInject2013,Hverbana,5.810,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.540,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA043013EMa,McClureE,Crop,BloodInject2013,Hverbana,6.540,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,Bi4dA043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.540,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA043013EMb,McClureE,Crop,BloodInject2013,Hverbana,6.540,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.540,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA043013EMc,McClureE,Crop,BloodInject2013,Hverbana,6.540,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.940,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB043013EMa,McClureE,Crop,BloodInject2013,Hverbana,6.940,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.940,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.940,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB043013EMc,McClureE,Crop,BloodInject2013,Hverbana,6.940,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dC043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.080,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dC043013EMa,McClureE,Crop,BloodInject2013,Hverbana,6.080,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,Bi4dC043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.080,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dC043013EMb,McClureE,Crop,BloodInject2013,Hverbana,6.080,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dC043013EM,McClureE,Animal,BloodInject2013,Hverbana,6.080,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dC043013EMc,McClureE,Crop,BloodInject2013,Hverbana,6.080,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA061013EM,McClureE,Animal,BloodInject2013,Hverbana,5.418,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA061013EMa,McClureE,Crop,BloodInject2013,Hverbana,5.418,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,Bi4dA061013EM,McClureE,Animal,BloodInject2013,Hverbana,5.418,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dA061013EM,McClureE,Animal,BloodInject2013,Hverbana,5.418,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB061013EM,McClureE,Animal,BloodInject2013,Hverbana,5.418,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB061013EMa,McClureE,Crop,BloodInject2013,Hverbana,5.418,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,Bi4dB061013EM,McClureE,Animal,BloodInject2013,Hverbana,5.418,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,Bi4dB061013EM,McClureE,Animal,BloodInject2013,Hverbana,5.418,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Cross,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Cross,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Cross,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Cross,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,LateralCrop,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,LateralEpithelium,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Anterior,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Dorsal,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Dorsal,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Ventral,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Fixative,USA,A022312EM,McClureE,Ventral,Fixative2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMa1,McClureE,Neurochord,Control2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMa2,McClureE,Muscle,Control2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMa2,McClureE,Neurochord,Control2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMa3,McClureE,ILF,Control2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMa3,McClureE,Muscle,Control2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMa3,McClureE,Neurochord,Control2012,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb1,McClureE,Neurochord,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb2,McClureE,ILF,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb2,McClureE,Muscle,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb2,McClureE,Neurochord,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb3,McClureE,ILF,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb3,McClureE,Muscle,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,0dF071112EMb3,McClureE,Neurochord,Control2012,Hverbana,1.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa1,McClureE,Crop,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa1,McClureE,Neurochord,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa2,McClureE,Crop,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa2,McClureE,ILF,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa2,McClureE,Muscle,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa2,McClureE,Neurochord,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa3,McClureE,Crop,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa3,McClureE,ILF,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa3,McClureE,Muscle,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMa3,McClureE,Neurochord,Control2012,Hverbana,3.930,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb1,McClureE,ILF,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb1,McClureE,Muscle,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb1,McClureE,Neurochord,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb2,McClureE,ILF,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb2,McClureE,Muscle,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb2,McClureE,Neurochord,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb3,McClureE,Crop,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb3,McClureE,ILF,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb3,McClureE,Muscle,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2hF071112EMb3,McClureE,Neurochord,Control2012,Hverbana,6.040,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa1,McClureE,Crop,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa1,McClureE,Neurochord,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa2,McClureE,ILF,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa2,McClureE,Crop,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa2,McClureE,Muscle,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa2,McClureE,Neurochord,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa3,McClureE,Crop,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa3,McClureE,ILF,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa3,McClureE,Muscle,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMa3,McClureE,Neurochord,Control2012,Hverbana,5.110,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb1,McClureE,Neurochord,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb2,McClureE,ILF,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb2,McClureE,Muscle,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb2,McClureE,Neurochord,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb3,McClureE,ILF,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb3,McClureE,Muscle,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,8hF071112EMb3,McClureE,Neurochord,Control2012,Hverbana,4.590,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMa1,McClureE,ILF,Control2012,Hverbana,5.480,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMa1,McClureE,Muscle,Control2012,Hverbana,5.480,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMa1,McClureE,Neurochord,Control2012,Hverbana,5.480,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMa2,McClureE,ILF,Control2012,Hverbana,5.480,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMa2,McClureE,Muscle,Control2012,Hverbana,5.480,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMa2,McClureE,Neurochord,Control2012,Hverbana,5.480,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb1,McClureE,ILF,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb1,McClureE,Muscle,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb1,McClureE,Neurochord,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb2,McClureE,ILF,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb2,McClureE,Muscle,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb2,McClureE,Neurochord,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb3,McClureE,ILF,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb3,McClureE,Muscle,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,HVI,USA,2dF071312EMb3,McClureE,Neurochord,Control2012,Hverbana,4.790,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dA042313EM,McClureE,Animal,Control2013,Hverbana,2.817,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dA042313EMa,McClureE,Crop,Control2013,Hverbana,2.817,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,B0dA042313EM,McClureE,Animal,Control2013,Hverbana,2.817,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dA042313EMb,McClureE,Crop,Control2013,Hverbana,2.817,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dA042313EM,McClureE,Animal,Control2013,Hverbana,2.817,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dB042313EM,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dB042313EMa,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,B0dB042313EM,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dB042313EMb,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Food,USA,B0dB042313EM,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dB042313EM,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,Food,USA,B0dB042313EM,McClureE,Crop,Control2013,Hverbana,,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A1w072213EMa,McClureE,Animal,Control2013,Hverbana,3.828,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A1w072213EMa,McClureE,Animal,Control2013,Hverbana,3.828,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A1w072213EMb,McClureE,Animal,Control2013,Hverbana,3.828,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A1w072213EMb,McClureE,Animal,Control2013,Hverbana,3.828,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A1w072213EMc,McClureE,Animal,Control2013,Hverbana,3.828,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A1w072213EMc,McClureE,Animal,Control2013,Hverbana,3.828,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A3w080513EM,McClureE,Animal,Control2013,Hverbana,3.685,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A3w080513EM,McClureE,Animal,Control2013,Hverbana,3.685,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A3w080513EM,McClureE,Animal,Control2013,Hverbana,3.685,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A5w081913EM,McClureE,Animal,Control2013,Hverbana,3.912,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A5w081913EM,McClureE,Animal,Control2013,Hverbana,3.912,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A5w081913EM,McClureE,Animal,Control2013,Hverbana,3.912,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A6w082713EM,McClureE,Animal,Control2013,Hverbana,4.387,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A6w082713EM,McClureE,Animal,Control2013,Hverbana,4.387,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A6w082713EM,McClureE,Animal,Control2013,Hverbana,4.387,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A8w091013EM,McClureE,Animal,Control2013,Hverbana,4.663,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A8w091013EM,McClureE,Animal,Control2013,Hverbana,4.663,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A8w091013EM,McClureE,Animal,Control2013,Hverbana,4.663,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A9w091713EM,McClureE,Animal,Control2013,Hverbana,4.699,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A9w091713EM,McClureE,Animal,Control2013,Hverbana,4.699,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A9w091713EM,McClureE,Animal,Control2013,Hverbana,4.699,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A10w092213EM,McClureE,Animal,Control2013,Hverbana,4.455,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A10w092213EM,McClureE,Animal,Control2013,Hverbana,4.455,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A10w092213EM,McClureE,Animal,Control2013,Hverbana,4.455,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A11w093013EM,McClureE,Animal,Control2013,Hverbana,5.068,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A11w093013EM,McClureE,Animal,Control2013,Hverbana,5.068,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A11w093013EM,McClureE,Animal,Control2013,Hverbana,5.068,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A11w093013EM,McClureE,Animal,Control2013,Hverbana,5.068,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A12w100713EM,McClureE,Animal,Control2013,Hverbana,4.245,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A12w100713EM,McClureE,Animal,Control2013,Hverbana,4.245,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A12w100713EM,McClureE,Animal,Control2013,Hverbana,4.245,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A12w100713EM,McClureE,Animal,Control2013,Hverbana,4.245,,,A,,,,,,no,
NIH_Leech_Microbiome,LongTerm,USA,A12w100713EM,McClureE,Animal,Control2013,Hverbana,4.245,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A0dF100813EM,McClureE,ILF,Control2013,Hverbana,2.590,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A0dF100813EMa,McClureE,ILF,Control2013,Hverbana,2.590,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A0dF100813EM,McClureE,ILF,Control2013,Hverbana,2.276,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A0dF100813EMb,McClureE,ILF,Control2013,Hverbana,2.276,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A1dF100913EM,McClureE,ILF,Control2013,Hverbana,6.962,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A1dF100913EM,McClureE,ILF,Control2013,Hverbana,6.962,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A2dF101013EM,McClureE,ILF,Control2013,Hverbana,7.498,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A2dF101013EM,McClureE,ILF,Control2013,Hverbana,7.498,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A4dF101213EM,McClureE,ILF,Control2013,Hverbana,8.682,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A4dF101213EM,McClureE,ILF,Control2013,Hverbana,8.682,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A7dF101513EM,McClureE,ILF,Control2013,Hverbana,6.071,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A7dF101513EM,McClureE,ILF,Control2013,Hverbana,6.071,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMa,McClureE,ILF,Control2013,Hverbana,4.879,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMa,McClureE,Cross,Control2013,Hverbana,4.879,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMa,McClureE,Cross,Control2013,Hverbana,4.879,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMa,McClureE,Dorsal,Control2013,Hverbana,4.879,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMa,McClureE,Ventral,Control2013,Hverbana,4.879,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,ILF,Control2013,Hverbana,5.307,,,A,,,,,,yes,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,Cross,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,Cross,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,Cross,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,Cross,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,LateralCrop,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,LateralEpithelium,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,Anterior,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Adult,USA,A28dF110513EMb,McClureE,Dorsal,Control2013,Hverbana,5.307,,,A,,,,,,no,
NIH_Leech_Microbiome,Deposit,USA,A081714EMa,McClureE,Gonads,Control2014,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Deposit,USA,A081714EMa,McClureE,ILF,Control2014,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Deposit,USA,A081714EMa,McClureE,OralSucker,Control2014,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Deposit,USA,A081714EMb,McClureE,Gonads,Control2014,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Deposit,USA,A081714EMb,McClureE,ILF,Control2014,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Deposit,USA,A081714EMb,McClureE,OralSucker,Control2014,Hverbana,,,,A,,,,,,yes,
NIH_Leech_Microbiome,Deposit,USA,A081714EMc,McClureE,Gonads,Control2014,Hverbana,,,,A,,,,,,yes,
